Target age (ka),Site Name,Latitude,Longitude,Biome 6000 Consolidated Name,Biome 6000 biome code,Biome 4.2 Biome 6000 common biomes,MegaBiomes (Scheme 2),BIOME 4.2 names from model code,Biome 4.2 code,BIOME4.2 BIOME 6000-equivalencies
0,S087,61.67,129.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S089,61.67,129.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S090,61.67,129.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S091,61.67,129.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S092,62.5,129,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S093,62.5,129,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S110,65.94,-166.47,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S111,66.09,-166.28,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S112,66.36,-165.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,S114,66.55,-164.27,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Sang Jiang,47.58,133.52,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Sartynia,64.17,65.47,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Selerikan,64.3,141.87,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Sipola,65.05,24.79,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 11,69.2,86.54,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 13,69.2,86.56,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 15,69.2,86.58,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 16,69.3,88.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 17,69.3,88.52,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 18,69.32,88.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 19,69.3,88.54,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 20,69.34,88.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 21,68.1,87.2,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 22,68.1,87.22,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 23,68.12,87.2,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Site 6,58.47,-65.17,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Stadukhinskaya Protoka Channel,68.67,159.5,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Station 114,56.33,-97,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Surgut,61.23,73.33,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Ubinskii Riam,55.32,80,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Unnamed Lake,62.33,150.77,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Unnamed Lake II,59,151.83,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Unnamed Lake III,59.02,151.85,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,"Valborgmyr, Kårstö I",59.25,5.53,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Vechernii Section,63.28,146.25,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Vodopodnoye Lake,59.57,150.65,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Waits Lake,48.17,-117.67,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Yellowknife,62.45,-114.37,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,Yenisei,68.17,87.15,cold deciduous forest,8,Cold deciduous forest,boreal forest,Deciduous taiga/montane forest,11,Cold deciduous forest
0,529PC.8,49.03,-75.38,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,548PC.5,50.65,-78.03,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,A021,52.25,29.81,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,A067,51.78,31.13,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,A089,54.96,31.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Ace Lake,64.52,-147.56,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Achhabal (Kash.),34.500,74.500,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Adamsvatnet,64.52,29.45,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Ahvenjärvi,68.93,26.97,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAK20,53.17,-115.1,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAK25,53.4,-117.57,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAK54,54.88,-114.15,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAK55,54.27,-113.87,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR 1,52.88,-118.07,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR 2,53.57,-113.25,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR 4,52.77,-112.95,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR 7,53.97,-113.15,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR 8,52.18,-113.88,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR 9,52.9,-113.32,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR10,51.8,-113.98,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR15,51.12,-114.17,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR16,51.38,-113.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR18,51.48,-111.05,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR21,53,-115.42,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR22,52.98,-115.88,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR23,53.98,-116.63,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR26,53.03,-118.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR27,53.57,-116.73,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR28,53.62,-115.67,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR29,51.22,-114.55,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR3,53.35,-113.2,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR30,50.7,-115.13,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR31,50.6,-115,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR32,49.73,-114.58,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR33,49.52,-113.93,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR34,49.45,-113.52,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR40,49.65,-110.12,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR46,54.07,-115.37,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR47,54.3,-116.37,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR48,54.67,-117.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR56,49.15,-113.53,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR57,50.13,-114.43,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR58,51.12,-115,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR61,53.33,-111.1,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR63,52.97,-108.8,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR64,52.77,-108.33,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR72,52.9,-117.2,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTAKR73,53.57,-114.47,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,ALTASUR4,51.4,-112.25,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Andy Lake,64.65,-128.08,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Angeljärvi,67.75,25.23,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Asikpak Lake,67.9,-164.73,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Åstorpmossen,59.58,13.87,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,B340,47,10,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,B464,46.46,7.46,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,B468,46.56,7.51,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Baba Rishi Yush (Kash.),33.933,74.517,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Baie du Diana,60.78,-69.83,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Baker Lake,65.03,-150.38,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Baker Lake Site 2,64.7,-95.37,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Baker Lake Site 3,65.28,-95,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Bälingsjön,61.95,17.25,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Bao Qing 3,45.95,132.07,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Bao Qing 4 (7),45.95,132.07,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,Baxi 1,33.55,102.98,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,BC.SU  9,49.68,-115.26,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
0,BC.SU 35,54.37,-127.37,cold evergreen needleleaf forest,12,Cold evergreen needleleaf forest,boreal forest,Evergreen taiga/montane forest,10,Cold evergreen needleleaf forest
